,site,plot,year,crop_sequence,operational_costs_dollars,material_input_costs_dollars,plot_yield_kilograms_per_hectare,plot_main_crop,plot_revenue_dollars,plot_gross_margin_dollars
497,warrambine,WARRAMBINE_S5_P3123_R3,2023,1,221.5,775.8506,TBD,TBD,1389.12,391.7693999999999
498,warrambine,WARRAMBINE_S5_P3123_R1,2023,1,232.5,775.8506,TBD,TBD,1305.92,297.5694000000001
499,warrambine,WARRAMBINE_S3_P2312_R3,2023,1,243.5,708.108,TBD,TBD,2511.52,1559.912
500,warrambine,WARRAMBINE_S2_P2312_R1,2023,1,254.5,708.108,TBD,TBD,1524.16,561.5520000000001
501,warrambine,WARRAMBINE_S1_P1212_R3,2023,1,243.5,708.108,TBD,TBD,2070.64,1119.032
502,warrambine,WARRAMBINE_S5_P2312_R3,2023,1,232.5,708.108,TBD,TBD,2350.48,1409.872
503,warrambine,WARRAMBINE_S4_P1231_R2,2023,1,215.5,458.03800000000007,TBD,TBD,0.0,-673.538
504,warrambine,WARRAMBINE_S2_P1231_R1,2023,1,215.5,703.663,TBD,TBD,2650.86,1731.6970000000001
505,warrambine,WARRAMBINE_S4_P3123_R1,2023,1,232.5,775.8506,TBD,TBD,1328.32,319.96939999999995
506,warrambine,WARRAMBINE_S2_P2312_R3,2023,1,232.5,708.108,TBD,TBD,2476.32,1535.7120000000002
507,warrambine,WARRAMBINE_S7_P0000_R1,2023,1,215.5,815.3506,TBD,TBD,1212.48,181.62940000000003
508,warrambine,WARRAMBINE_S3_P2312_R2,2023,1,243.5,708.108,TBD,TBD,2190.32,1238.7120000000002
509,warrambine,WARRAMBINE_S6_P0000_R1,2023,1,215.5,557.813,TBD,TBD,1057.89,284.5770000000001
510,warrambine,WARRAMBINE_S2_P2312_R2,2023,1,221.5,708.108,TBD,TBD,2195.6,1265.992
511,warrambine,WARRAMBINE_S5_P1231_R1,2023,1,248.5,611.001,TBD,TBD,0.0,-859.501
512,warrambine,WARRAMBINE_S1_P1212_R2,2023,1,232.5,708.108,TBD,TBD,1750.32,809.712
513,warrambine,WARRAMBINE_S5_P2312_R2,2023,1,243.5,708.108,TBD,TBD,2590.72,1639.1119999999999
514,warrambine,WARRAMBINE_S1_P2121_R1,2023,1,221.5,775.8506,TBD,TBD,1320.32,322.96939999999995
515,warrambine,WARRAMBINE_S6_P0000_R2,2023,1,193.5,557.813,TBD,TBD,1394.38,643.0670000000001
516,warrambine,WARRAMBINE_S4_P3123_R2,2023,1,232.5,775.8506,TBD,TBD,1136.32,127.96939999999995
517,warrambine,WARRAMBINE_S3_P1231_R1,2023,1,226.5,609.8009999999999,TBD,TBD,1798.137,961.836
518,warrambine,WARRAMBINE_S3_P3123_R3,2023,1,221.5,775.8506,TBD,TBD,1400.0,402.6494
519,warrambine,WARRAMBINE_S3_P1231_R2,2023,1,237.5,609.8009999999999,TBD,TBD,1614.5800000000002,767.2790000000002
520,warrambine,WARRAMBINE_S2_P3123_R3,2023,1,221.5,775.8506,TBD,TBD,1191.36,194.0093999999999
521,warrambine,WARRAMBINE_S3_P3123_R2,2023,1,221.5,775.8506,TBD,TBD,979.2,-18.15059999999994
522,warrambine,WARRAMBINE_S3_P1231_R3,2023,1,215.5,609.8009999999999,TBD,TBD,1489.202,663.9010000000001
523,warrambine,WARRAMBINE_S5_P2312_R1,2023,1,221.5,708.108,TBD,TBD,2414.72,1485.1119999999999
524,warrambine,WARRAMBINE_S1_P1212_R1,2023,1,232.5,708.108,TBD,TBD,2180.64,1240.032
525,warrambine,WARRAMBINE_S4_P2312_R1,2023,1,232.5,708.108,TBD,TBD,1622.72,682.1120000000001
526,warrambine,WARRAMBINE_S2_P1231_R3,2023,1,215.5,703.663,TBD,TBD,1691.8200000000002,772.6570000000002
527,warrambine,WARRAMBINE_S4_P2312_R2,2023,1,221.5,708.108,TBD,TBD,2255.44,1325.832
528,manang,MANANG_S1.3_P2312_R3,2023,1,191.0,479.32,TBD,TBD,1047.68,377.36000000000007
529,manang,MANANG_S1.3_P2312_R3,2024,2,221.5,498.44224845,TBD,TBD,608.0,-111.94224845000002
530,manang,MANANG_S10.2_P1231_R1,2023,1,213.0,448.4972,TBD,TBD,0.0,-661.4972
531,manang,MANANG_S10.2_P1231_R1,2024,2,221.5,375.07880444999995,TBD,TBD,192.0,-404.57880444999995
532,manang,MANANG_S13_P0000_R5,2023,1,171.5,513.0999999999999,TBD,TBD,1111.44,426.84000000000015
533,manang,MANANG_S1.3_P1231_R3,2023,1,204.5,501.3472,TBD,TBD,651.0,-54.84719999999999
534,manang,MANANG_S1.3_P1231_R3,2024,2,230.0,451.37148745,TBD,TBD,128.0,-553.37148745
535,manang,MANANG_S1.2_P2312_R2,2023,1,202.0,434.32,TBD,TBD,1229.12,592.8
536,manang,MANANG_S1.2_P2312_R2,2024,2,230.0,405.99796340000006,TBD,TBD,224.0,-411.99796340000006
537,manang,MANANG_S12_P0000_R5,2023,1,193.5,412.09999999999997,TBD,TBD,1444.96,839.3600000000001
538,manang,MANANG_S9_P3123_R3,2023,1,224.0,517.72,TBD,TBD,0.0,-741.72
539,manang,MANANG_S9_P3123_R3,2024,2,193.5,210.7522,TBD,TBD,0.0,-404.2522
540,manang,MANANG_S1.3_P3123_R3,2023,1,213.0,479.32,TBD,TBD,1006.72,314.40000000000003
541,manang,MANANG_S1.3_P3123_R3,2024,2,193.5,189.30169999999998,TBD,TBD,225.0,-157.80169999999998
542,manang,MANANG_S13_P0000_R9,2023,1,182.5,513.1,TBD,TBD,1134.32,438.7199999999999
543,manang,MANANG_S5_P3412_R1,2023,1,191.0,434.32,TBD,TBD,808.96,183.64000000000004
544,manang,MANANG_S5_P3412_R1,2024,2,230.0,386.07162275,TBD,TBD,224.0,-392.07162275
545,manang,MANANG_S1.3_P3123_R1,2023,1,202.0,479.32,TBD,TBD,1151.36,470.0399999999999
546,manang,MANANG_S1.3_P3123_R1,2024,2,193.5,189.30169999999998,TBD,TBD,150.0,-232.80169999999998
547,manang,MANANG_S7_P1231_R3,2023,1,274.0,746.7126587000001,TBD,TBD,608.0,-412.71265870000013
548,manang,MANANG_S1.1_P3123_R3,2023,1,213.0,458.82,TBD,TBD,814.4,142.57999999999998
549,manang,MANANG_S1.1_P3123_R3,2024,2,193.5,189.30169999999998,TBD,TBD,1725.0,1342.1983
550,manang,MANANG_S12_P0000_R3,2023,1,182.5,412.09999999999997,TBD,TBD,1006.72,412.12000000000006
551,manang,MANANG_S12_P0000_R3,2024,2,221.5,335.56190395000004,TBD,TBD,704.0,146.93809604999996
552,manang,MANANG_S5_P2341_R2,2023,1,213.0,434.32,TBD,TBD,1023.04,375.71999999999997
553,manang,MANANG_S5_P2341_R2,2024,2,230.0,432.25104230000005,TBD,TBD,160.0,-502.25104230000005
554,manang,MANANG_S9_P3123_R1,2023,1,224.0,517.72,TBD,TBD,0.0,-741.72
555,manang,MANANG_S9_P3123_R1,2024,2,193.5,210.7522,TBD,TBD,0.0,-404.2522
556,manang,MANANG_S11_P1212_R1,2023,1,213.0,448.4972,TBD,TBD,0.0,-661.4972
557,manang,MANANG_S11_P1212_R1,2024,2,230.0,386.26415265,TBD,TBD,224.0,-392.26415265
558,manang,MANANG_S4_P3412_R3,2023,1,191.0,434.32,TBD,TBD,791.36,166.04000000000002
559,manang,MANANG_S4_P3412_R3,2024,2,230.0,389.30201015000006,TBD,TBD,704.0,84.69798984999994
560,manang,MANANG_S6_P1111_R1,2023,1,191.0,434.32,TBD,TBD,1102.4,477.0800000000001
561,manang,MANANG_S6_P1111_R1,2024,2,230.0,416.05148280000003,TBD,TBD,304.0,-342.05148280000003
562,manang,MANANG_S8.1_P2312_R1,2023,1,202.0,434.32,TBD,TBD,1131.52,495.2
563,manang,MANANG_S8.1_P2312_R1,2024,2,230.0,396.09793845,TBD,TBD,224.0,-402.09793845
564,manang,MANANG_S8.2_P3123_R3,2023,1,202.0,434.32,TBD,TBD,1123.84,487.5199999999999
565,manang,MANANG_S8.2_P3123_R3,2024,2,193.5,210.7522,TBD,TBD,0.0,-404.2522
566,manang,MANANG_S11_P2121_R2,2023,1,191.0,434.32,TBD,TBD,885.76,260.44
567,manang,MANANG_S11_P2121_R2,2024,2,210.5,371.52683735,TBD,TBD,320.0,-262.02683735
568,manang,MANANG_S13_P0000_R2,2023,1,182.5,513.0999999999999,TBD,TBD,1035.76,340.1600000000001
569,manang,MANANG_S13_P0000_R2,2024,2,221.5,311.91542175,TBD,TBD,490.6666666666666,-42.748755083333435
570,manang,MANANG_S3_P1231_R2,2023,1,215.5,501.3472,TBD,TBD,663.75,-53.09719999999999
571,manang,MANANG_S3_P1231_R2,2024,2,193.5,189.30169999999998,TBD,TBD,300.0,-82.80169999999998
572,manang,MANANG_S8.1_P3123_R1,2023,1,191.0,434.32,TBD,TBD,1039.04,413.71999999999997
573,manang,MANANG_S8.1_P3123_R1,2024,2,204.5,215.80219999999997,TBD,TBD,0.0,-420.30219999999997
574,manang,MANANG_S8.1_P3123_R2,2023,1,191.0,434.32,TBD,TBD,1240.0,614.6800000000001
575,manang,MANANG_S8.1_P3123_R2,2024,2,204.5,215.80219999999997,TBD,TBD,0.0,-420.30219999999997
576,manang,MANANG_S10.2_P2312_R1,2023,1,180.0,434.32,TBD,TBD,1169.92,555.6000000000001
577,manang,MANANG_S10.2_P2312_R1,2024,2,221.5,403.34943890000005,TBD,TBD,224.0,-400.84943890000005
578,manang,MANANG_S9_P2312_R3,2023,1,202.0,434.32,TBD,TBD,971.84,335.52000000000004
579,manang,MANANG_S9_P2312_R3,2024,2,210.5,434.5688568,TBD,TBD,1190.0,544.9311432
580,manang,MANANG_S8.1_P3123_R3,2023,1,202.0,434.32,TBD,TBD,1071.04,434.71999999999997
581,manang,MANANG_S8.1_P3123_R3,2024,2,204.5,215.80219999999997,TBD,TBD,0.0,-420.30219999999997
582,manang,MANANG_S2_P2121_R1,2023,1,191.0,434.32,TBD,TBD,1233.28,607.96
583,manang,MANANG_S2_P2121_R1,2024,2,193.5,189.30169999999998,TBD,TBD,225.0,-157.80169999999998
584,manang,MANANG_S8.1_P2312_R3,2023,1,191.0,434.32,TBD,TBD,1036.16,410.8400000000001
585,manang,MANANG_S8.1_P2312_R3,2024,2,230.0,396.09793845,TBD,TBD,672.0,45.902061549999985
586,manang,MANANG_S1.1_P1231_R1,2023,1,204.5,518.5971999999999,TBD,TBD,889.5,166.40280000000007
587,manang,MANANG_S1.1_P1231_R1,2024,2,213.0,294.26919999999996,TBD,TBD,448.0,-59.269199999999955
588,manang,MANANG_S13_P0000_R7,2023,1,171.5,513.0999999999999,TBD,TBD,1248.72,564.1200000000001
589,manang,MANANG_S12_P0000_R7,2023,1,193.5,412.09999999999997,TBD,TBD,1216.16,610.5600000000002
590,manang,MANANG_S1.2_P3123_R1,2023,1,180.0,434.32,TBD,TBD,1008.32,394.00000000000006
591,manang,MANANG_S1.2_P3123_R1,2024,2,193.5,189.3017,TBD,TBD,225.0,-157.8017
592,manang,MANANG_S1.3_P2312_R2,2023,1,202.0,479.32,TBD,TBD,1018.88,337.56
593,manang,MANANG_S1.3_P2312_R2,2024,2,221.5,498.44224845,TBD,TBD,640.0,-79.94224845000002
594,manang,MANANG_S9_P1231_R3,2023,1,226.5,524.5,TBD,TBD,0.0,-751.0
595,manang,MANANG_S9_P1231_R3,2024,2,221.5,362.70835425,TBD,TBD,768.0,183.79164575
596,manang,MANANG_S10.1_P3123_R2,2023,1,204.5,409.82,TBD,TBD,1104.32,489.99999999999994
597,manang,MANANG_S10.1_P3123_R2,2024,2,193.5,207.1572,TBD,TBD,544.0,143.3428
598,manang,MANANG_S3_P3123_R1,2023,1,202.0,434.32,TBD,TBD,834.24,197.92000000000002
599,manang,MANANG_S3_P3123_R1,2024,2,193.5,189.30169999999998,TBD,TBD,150.0,-232.80169999999998
600,manang,MANANG_S7_P3123_R3,2023,1,202.0,434.32,TBD,TBD,966.08,329.76000000000005
601,manang,MANANG_S10.1_P3123_R1,2023,1,182.5,409.82,TBD,TBD,1046.4,454.0800000000001
602,manang,MANANG_S10.1_P3123_R1,2024,2,193.5,207.1572,TBD,TBD,288.0,-112.65719999999999
603,manang,MANANG_S3_P2312_R2,2023,1,204.5,501.3472,TBD,TBD,521.25,-184.5972
604,manang,MANANG_S3_P2312_R2,2024,2,221.5,402.6359803,TBD,TBD,608.0,-16.13598030000003
605,manang,MANANG_S10.1_P2312_R2,2023,1,204.5,409.82,TBD,TBD,949.12,334.8
606,manang,MANANG_S10.1_P2312_R2,2024,2,230.0,398.2465015,TBD,TBD,544.0,-84.24650150000002
607,manang,MANANG_S13_P0000_R3,2023,1,182.5,513.1,TBD,TBD,1019.04,323.43999999999994
608,manang,MANANG_S13_P0000_R3,2024,2,221.5,311.91542175,TBD,TBD,693.3333333333333,159.91791158333325
609,manang,MANANG_S2_P2121_R2,2023,1,202.0,434.32,TBD,TBD,962.24,325.92
610,manang,MANANG_S2_P2121_R2,2024,2,193.5,189.30169999999998,TBD,TBD,375.0,-7.8016999999999825
611,manang,MANANG_S8.2_P1231_R1,2023,1,226.5,524.5,TBD,TBD,0.0,-751.0
612,manang,MANANG_S8.2_P1231_R1,2024,2,221.5,363.6054763,TBD,TBD,512.0,-73.10547630000002
613,manang,MANANG_S10.2_P3123_R1,2023,1,202.0,434.32,TBD,TBD,1182.08,545.76
614,manang,MANANG_S10.2_P3123_R1,2024,2,219.0,354.18498065,TBD,TBD,256.0,-317.18498065
615,manang,MANANG_S6_P1111_R4,2023,1,180.0,434.32,TBD,TBD,1160.96,546.6400000000001
616,manang,MANANG_S5_P4123_R1,2023,1,202.0,434.32,TBD,TBD,893.12,256.8
617,manang,MANANG_S5_P4123_R1,2024,2,193.5,189.30169999999998,TBD,TBD,75.0,-307.8017
618,manang,MANANG_S9_P1231_R1,2023,1,237.5,524.5,TBD,TBD,0.0,-762.0
619,manang,MANANG_S9_P1231_R1,2024,2,221.5,362.70835425,TBD,TBD,224.0,-360.20835425
620,manang,MANANG_S10.2_P1231_R3,2023,1,213.0,448.4972,TBD,TBD,0.0,-661.4972
621,manang,MANANG_S10.2_P1231_R3,2024,2,221.5,375.07880445,TBD,TBD,672.0,75.42119555
622,manang,MANANG_S1.3_P3123_R2,2023,1,202.0,479.32,TBD,TBD,885.76,204.44
623,manang,MANANG_S1.3_P3123_R2,2024,2,193.5,189.3017,TBD,TBD,375.0,-7.801700000000011
624,manang,MANANG_S8.1_P1231_R2,2023,1,204.5,524.5,TBD,TBD,0.0,-729.0
625,manang,MANANG_S8.1_P1231_R2,2024,2,221.5,407.66779940000004,TBD,TBD,480.0,-149.16779940000004
626,manang,MANANG_S3_P3123_R2,2023,1,202.0,434.32,TBD,TBD,1156.48,520.1600000000001
627,manang,MANANG_S3_P3123_R2,2024,2,193.5,189.30169999999998,TBD,TBD,1200.0,817.1983
628,manang,MANANG_S1.2_P2312_R1,2023,1,202.0,434.32,TBD,TBD,1071.68,435.36000000000007
629,manang,MANANG_S1.2_P2312_R1,2024,2,230.0,405.9979634,TBD,TBD,256.0,-379.9979634
630,manang,MANANG_S10.1_P2312_R3,2023,1,193.5,409.82,TBD,TBD,1082.56,479.23999999999995
631,manang,MANANG_S10.1_P2312_R3,2024,2,230.0,398.2465015,TBD,TBD,768.0,139.75349849999998
632,manang,MANANG_S7_P2312_R2,2023,1,213.0,434.32,TBD,TBD,1017.92,370.59999999999997
633,manang,MANANG_S7_P2312_R2,2024,2,230.0,372.24345220000004,TBD,TBD,608.0,5.756547799999964
634,manang,MANANG_S8.2_P2312_R1,2023,1,202.0,434.32,TBD,TBD,904.96,268.64000000000004
635,manang,MANANG_S8.2_P2312_R1,2024,2,230.0,364.08917620000005,TBD,TBD,256.0,-338.08917620000005
636,manang,MANANG_S8.1_P2312_R2,2023,1,191.0,434.32,TBD,TBD,1009.92,384.59999999999997
637,manang,MANANG_S8.1_P2312_R2,2024,2,230.0,396.09793845,TBD,TBD,384.0,-242.09793845000002
638,manang,MANANG_S3_P1231_R3,2023,1,204.5,501.3472,TBD,TBD,611.25,-94.59719999999999
639,manang,MANANG_S3_P1231_R3,2024,2,193.5,189.30169999999998,TBD,TBD,300.0,-82.80169999999998
640,manang,MANANG_S1.2_P1231_R2,2023,1,204.5,501.3472,TBD,TBD,711.0,5.152800000000013
641,manang,MANANG_S1.2_P1231_R2,2024,2,230.0,380.6001286,TBD,TBD,608.0,-2.600128600000005
642,manang,MANANG_S6_P1111_R5,2023,1,191.0,434.32,TBD,TBD,817.9200000000001,192.60000000000008
643,manang,MANANG_S7_P2312_R3,2023,1,202.0,434.32,TBD,TBD,953.92,317.59999999999997
644,manang,MANANG_S7_P2312_R3,2024,2,230.0,372.24345220000004,TBD,TBD,672.0,69.75654779999996
645,manang,MANANG_S8.1_P1231_R3,2023,1,204.5,524.5,TBD,TBD,0.0,-729.0
646,manang,MANANG_S8.1_P1231_R3,2024,2,221.5,407.6677994,TBD,TBD,608.0,-21.16779939999998
647,manang,MANANG_S8.2_P1231_R2,2023,1,248.5,524.5,TBD,TBD,0.0,-773.0
648,manang,MANANG_S8.2_P1231_R2,2024,2,221.5,363.6054763,TBD,TBD,768.0,182.89452369999998
649,manang,MANANG_S7_P3123_R1,2023,1,191.0,434.32,TBD,TBD,1089.6,464.2799999999999
650,manang,MANANG_S4_P4123_R3,2023,1,202.0,434.32,TBD,TBD,931.2,294.88000000000005
651,manang,MANANG_S4_P4123_R3,2024,2,193.5,189.3017,TBD,TBD,300.0,-82.80170000000001
652,manang,MANANG_S9_P1231_R2,2023,1,226.5,524.5,TBD,TBD,0.0,-751.0
653,manang,MANANG_S9_P1231_R2,2024,2,221.5,362.70835425,TBD,TBD,736.0,151.79164575
654,manang,MANANG_S2_P2121_R3,2023,1,202.0,434.32,TBD,TBD,1018.24,381.92
655,manang,MANANG_S2_P2121_R3,2024,2,193.5,189.30169999999998,TBD,TBD,225.0,-157.80169999999998
656,manang,MANANG_S5_P1234_R1,2023,1,215.5,518.5972,TBD,TBD,680.25,-53.84720000000004
657,manang,MANANG_S5_P1234_R1,2024,2,230.0,397.1617173,TBD,TBD,384.0,-243.16171730000002
658,manang,MANANG_S10.2_P2312_R2,2023,1,191.0,434.32,TBD,TBD,831.36,206.04000000000002
659,manang,MANANG_S10.2_P2312_R2,2024,2,221.5,403.3494389,TBD,TBD,576.0,-48.849438899999996
660,manang,MANANG_S12_P0000_R4,2023,1,182.5,412.09999999999997,TBD,TBD,1299.76,705.1600000000001
661,manang,MANANG_S12_P0000_R1,2023,1,182.5,412.09999999999997,TBD,TBD,822.8,228.2
662,manang,MANANG_S12_P0000_R1,2024,2,221.5,335.56190395000004,TBD,TBD,512.0,-45.061903950000044
663,manang,MANANG_S11_P2121_R3,2023,1,202.0,434.32,TBD,TBD,920.96,284.64000000000004
664,manang,MANANG_S11_P2121_R3,2024,2,210.5,371.52683735000005,TBD,TBD,640.0,57.97316264999995
665,manang,MANANG_S12_P0000_R6,2023,1,193.5,412.09999999999997,TBD,TBD,949.52,343.92
666,manang,MANANG_S10.1_P1231_R2,2023,1,202.0,448.4972,TBD,TBD,0.0,-650.4972
667,manang,MANANG_S10.1_P1231_R2,2024,2,230.0,393.24006640000005,TBD,TBD,576.0,-47.240066400000046
668,manang,MANANG_S13_P0000_R8,2023,1,182.5,513.0999999999999,TBD,TBD,1268.08,572.48
669,manang,MANANG_S1.2_P3123_R3,2023,1,191.0,434.32,TBD,TBD,1178.88,553.5600000000002
670,manang,MANANG_S1.2_P3123_R3,2024,2,193.5,189.3017,TBD,TBD,1875.0,1492.1983
671,manang,MANANG_S13_P0000_R6,2023,1,182.5,513.0999999999999,TBD,TBD,1057.76,362.1600000000001
672,manang,MANANG_S7_P1231_R1,2023,1,274.0,746.7126587,TBD,TBD,608.0,-412.7126587
673,manang,MANANG_S4_P2341_R3,2023,1,191.0,450.5,TBD,TBD,1177.44,535.94
674,manang,MANANG_S4_P2341_R3,2024,2,221.5,376.47051765000003,TBD,TBD,704.0,106.02948234999997
675,manang,MANANG_S4_P2341_R1,2023,1,191.0,450.5,TBD,TBD,1098.24,456.74
676,manang,MANANG_S4_P2341_R1,2024,2,221.5,376.47051765,TBD,TBD,384.0,-213.97051764999998
677,manang,MANANG_S8.1_P1231_R1,2023,1,215.5,524.5,TBD,TBD,0.0,-740.0
678,manang,MANANG_S8.1_P1231_R1,2024,2,221.5,407.6677994,TBD,TBD,480.0,-149.16779939999998
679,manang,MANANG_S2_P1212_R3,2023,1,215.5,501.34720000000004,TBD,TBD,505.5,-211.34720000000004
680,manang,MANANG_S2_P1212_R3,2024,2,230.0,420.27051550000004,TBD,TBD,288.0,-362.27051550000004
681,manang,MANANG_S1.3_P1231_R2,2023,1,226.5,501.3472,TBD,TBD,773.25,45.40280000000001
682,manang,MANANG_S1.3_P1231_R2,2024,2,230.0,451.37148745,TBD,TBD,544.0,-137.37148745000002
683,manang,MANANG_S7_P1231_R2,2023,1,285.0,746.7126587,TBD,TBD,544.0,-487.7126587
684,manang,MANANG_S8.2_P1231_R3,2023,1,215.5,524.5,TBD,TBD,0.0,-740.0
685,manang,MANANG_S8.2_P1231_R3,2024,2,221.5,363.6054763,TBD,TBD,640.0,54.89452369999998
686,manang,MANANG_S13_P0000_R1,2023,1,182.5,513.0999999999999,TBD,TBD,802.5600000000001,106.96000000000015
687,manang,MANANG_S13_P0000_R1,2024,2,221.5,311.91542175,TBD,TBD,373.33333333333337,-160.08208841666664
688,manang,MANANG_S12_P0000_R8,2023,1,171.5,412.09999999999997,TBD,TBD,1007.6,424.00000000000006
689,manang,MANANG_S11_P1212_R2,2023,1,213.0,448.4972,TBD,TBD,0.0,-661.4972
690,manang,MANANG_S11_P1212_R2,2024,2,230.0,386.26415265,TBD,TBD,704.0,87.73584734999997
691,manang,MANANG_S6_P1111_R6,2023,1,180.0,434.32,TBD,TBD,936.64,322.32
692,manang,MANANG_S1.3_P2312_R1,2023,1,213.0,479.32,TBD,TBD,1192.32,499.99999999999994
693,manang,MANANG_S1.3_P2312_R1,2024,2,221.5,498.44224845,TBD,TBD,416.0,-303.94224845
694,manang,MANANG_S1.1_P1231_R3,2023,1,215.5,501.3472,TBD,TBD,760.5,43.65280000000001
695,manang,MANANG_S1.1_P1231_R3,2024,2,213.0,294.26919999999996,TBD,TBD,640.0,132.73080000000004
696,manang,MANANG_S5_P2341_R3,2023,1,191.0,434.32,TBD,TBD,1132.8,507.47999999999996
697,manang,MANANG_S5_P2341_R3,2024,2,230.0,432.25104230000005,TBD,TBD,608.0,-54.25104230000005
698,manang,MANANG_S1.1_P3123_R2,2023,1,202.0,458.82,TBD,TBD,1210.24,549.4200000000001
699,manang,MANANG_S1.1_P3123_R2,2024,2,193.5,189.30169999999998,TBD,TBD,225.0,-157.80169999999998
700,manang,MANANG_S2_P1212_R1,2023,1,204.5,501.3472,TBD,TBD,652.5,-53.34719999999999
701,manang,MANANG_S2_P1212_R1,2024,2,230.0,420.27051550000004,TBD,TBD,544.0,-106.27051550000004
702,manang,MANANG_S5_P4123_R3,2023,1,180.0,434.32,TBD,TBD,868.16,253.83999999999997
703,manang,MANANG_S5_P4123_R3,2024,2,193.5,189.30169999999998,TBD,TBD,1200.0,817.1983
704,manang,MANANG_S4_P2341_R2,2023,1,202.0,450.5,TBD,TBD,1182.72,530.22
705,manang,MANANG_S4_P2341_R2,2024,2,221.5,376.47051765000003,TBD,TBD,608.0,10.029482349999967
706,manang,MANANG_S2_P1212_R2,2023,1,204.5,501.3472,TBD,TBD,858.75,152.9028
707,manang,MANANG_S2_P1212_R2,2024,2,230.0,420.27051550000004,TBD,TBD,608.0,-42.270515500000045
708,manang,MANANG_S1.1_P3123_R1,2023,1,213.0,458.82,TBD,TBD,1164.8,492.97999999999996
709,manang,MANANG_S1.1_P3123_R1,2024,2,193.5,189.30169999999998,TBD,TBD,150.0,-232.80169999999998
710,manang,MANANG_S1.1_P2312_R1,2023,1,213.0,458.82,TBD,TBD,1127.04,455.21999999999997
711,manang,MANANG_S1.1_P2312_R1,2024,2,213.0,315.7692,TBD,TBD,320.0,-208.7692
712,manang,MANANG_S4_P4123_R2,2023,1,202.0,434.32,TBD,TBD,913.92,277.59999999999997
713,manang,MANANG_S4_P4123_R2,2024,2,193.5,189.30169999999998,TBD,TBD,300.0,-82.80169999999998
714,manang,MANANG_S10.2_P2312_R3,2023,1,191.0,434.32,TBD,TBD,1026.24,400.92
715,manang,MANANG_S10.2_P2312_R3,2024,2,221.5,403.34943890000005,TBD,TBD,672.0,47.15056109999995
716,manang,MANANG_S1.1_P1231_R2,2023,1,204.5,501.3472,TBD,TBD,540.0,-165.8472
717,manang,MANANG_S1.1_P1231_R2,2024,2,213.0,294.26919999999996,TBD,TBD,576.0,68.73080000000004
718,manang,MANANG_S4_P1234_R1,2023,1,226.5,501.3472,TBD,TBD,504.0,-223.8472
719,manang,MANANG_S4_P1234_R1,2024,2,210.5,357.80696340000003,TBD,TBD,1936.0,1367.6930366
720,manang,MANANG_S1.2_P1231_R3,2023,1,215.5,501.3472,TBD,TBD,519.75,-197.0972
721,manang,MANANG_S1.2_P1231_R3,2024,2,230.0,380.6001286,TBD,TBD,768.0,157.3998714
722,manang,MANANG_S4_P3412_R1,2023,1,213.0,434.32,TBD,TBD,1004.16,356.84
723,manang,MANANG_S4_P3412_R1,2024,2,230.0,389.30201015000006,TBD,TBD,448.0,-171.30201015000006
724,manang,MANANG_S1.1_P2312_R3,2023,1,213.0,458.82,TBD,TBD,1065.92,394.1000000000001
725,manang,MANANG_S1.1_P2312_R3,2024,2,213.0,315.7692,TBD,TBD,640.0,111.23079999999999
726,manang,MANANG_S1.2_P3123_R2,2023,1,191.0,434.32,TBD,TBD,1021.44,396.12000000000006
727,manang,MANANG_S1.2_P3123_R2,2024,2,193.5,189.3017,TBD,TBD,300.0,-82.80170000000001
728,manang,MANANG_S8.2_P3123_R2,2023,1,213.0,434.32,TBD,TBD,1135.36,488.0399999999999
729,manang,MANANG_S8.2_P3123_R2,2024,2,193.5,210.75219999999996,TBD,TBD,0.0,-404.25219999999996
730,manang,MANANG_S12_P0000_R2,2023,1,182.5,412.09999999999997,TBD,TBD,1224.08,629.48
731,manang,MANANG_S12_P0000_R2,2024,2,221.5,335.56190395000004,TBD,TBD,544.0,-13.061903950000044
732,manang,MANANG_S5_P3412_R2,2023,1,202.0,434.32,TBD,TBD,868.48,232.16000000000003
733,manang,MANANG_S5_P3412_R2,2024,2,230.0,386.07162275,TBD,TBD,448.0,-168.07162275000002
734,manang,MANANG_S11_P1212_R3,2023,1,213.0,448.4972,TBD,TBD,0.0,-661.4972
735,manang,MANANG_S11_P1212_R3,2024,2,230.0,386.26415265,TBD,TBD,768.0,151.73584734999997
736,manang,MANANG_S10.1_P2312_R1,2023,1,171.5,409.82,TBD,TBD,869.76,288.44
737,manang,MANANG_S10.1_P2312_R1,2024,2,230.0,398.2465015,TBD,TBD,448.0,-180.24650150000002
738,manang,MANANG_S4_P3412_R2,2023,1,180.0,434.32,TBD,TBD,1001.28,386.96
739,manang,MANANG_S4_P3412_R2,2024,2,230.0,389.30201015000006,TBD,TBD,480.0,-139.30201015000006
740,manang,MANANG_S11_P2121_R1,2023,1,202.0,434.32,TBD,TBD,1215.36,579.04
741,manang,MANANG_S11_P2121_R1,2024,2,210.5,371.52683735000005,TBD,TBD,288.0,-294.02683735000005
742,manang,MANANG_S5_P4123_R2,2023,1,191.0,434.32,TBD,TBD,752.96,127.64000000000004
743,manang,MANANG_S5_P4123_R2,2024,2,193.5,189.30169999999998,TBD,TBD,225.0,-157.80169999999998
744,manang,MANANG_S6_P1111_R3,2023,1,202.0,434.32,TBD,TBD,903.36,267.04
